,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,age
2786,20140626,669000.0,2,1.75,1950,10766,1.0,0,3,4,6,1160,790,47.4504,-122.37700000000001,62
2787,20150429,638500.0,4,2.5,1980,6568,2.0,0,0,3,8,1980,0,47.70399999999999,-122.101,11
2788,20150323,545000.0,2,1.5,1620,3760,2.0,0,0,5,7,1170,450,47.6012,-122.291,91
2789,20141226,524000.0,4,1.0,1980,7015,1.0,0,0,3,7,1260,720,47.7204,-122.18,41
2790,20141108,1610000.0,5,3.75,3530,13260,2.0,0,0,3,10,3530,0,47.5761,-122.205,1
2791,20140909,280000.0,2,1.0,1260,4800,1.0,0,0,3,6,1100,160,47.5196,-122.376,67
2792,20140825,828000.0,4,2.5,2120,10841,1.0,0,0,4,8,1500,620,47.556000000000004,-122.156,35
2793,20141017,223000.0,3,1.75,1360,10573,1.0,0,0,4,7,1360,0,47.2983,-122.374,30
2794,20150102,1289000.0,4,3.5,3100,2261,2.0,0,2,3,9,2250,850,47.6512,-122.20200000000001,34
2795,20150504,750000.0,2,2.0,2370,155130,1.0,0,0,3,7,2370,0,47.7388,-121.97200000000001,45
2796,20150417,430000.0,2,1.0,1460,9207,1.0,0,0,3,7,1210,250,47.7195,-122.287,68
2797,20140618,711000.0,4,1.75,1980,10800,1.0,0,0,5,6,990,990,47.5768,-122.22200000000001,66
2798,20141204,310000.0,4,2.5,1930,7014,2.0,0,0,3,8,1930,0,47.3921,-122.163,20
2799,20141226,415000.0,5,1.75,3700,9140,1.0,0,0,3,8,1850,1850,47.5086,-122.258,57
2800,20140701,274900.0,4,2.5,1970,6600,2.0,0,0,3,7,1970,0,47.3491,-122.16799999999999,27
2801,20140609,525000.0,3,3.0,2470,36445,2.0,0,0,4,8,2470,0,47.4661,-121.99700000000001,34
2802,20141219,179500.0,3,1.0,1180,32214,1.0,0,0,3,7,1180,0,47.3313,-122.198,62
2803,20140523,478000.0,3,1.0,1280,2580,1.5,0,0,3,8,1280,0,47.6727,-122.32,0
2804,20140521,195000.0,3,1.75,1380,7350,1.0,0,0,3,7,990,390,47.369,-122.09299999999999,33
2805,20150305,385000.0,4,3.0,2740,10925,1.0,0,0,3,8,1670,1070,47.4538,-122.125,35
2806,20141201,401000.0,3,2.75,2020,9505,1.0,0,0,3,7,1260,760,47.7399,-122.197,45
2807,20140926,522000.0,4,2.5,2835,6598,2.0,0,0,3,8,2835,0,47.3878,-122.03399999999999,12
2808,20150224,330000.0,4,1.75,1520,14417,1.0,0,0,4,7,1520,0,47.526,-121.809,47
2809,20140603,503000.0,3,2.5,2190,4882,2.0,0,0,3,9,2190,0,47.7641,-122.306,15
2810,20150212,175000.0,5,1.75,1680,8400,1.0,0,0,4,7,1680,0,47.3035,-122.307,36
2811,20150320,963990.0,4,3.5,3915,6364,2.0,0,0,3,9,3915,0,47.6844,-122.016,1
2812,20140929,845000.0,5,2.0,1720,9972,1.0,0,0,4,8,1720,0,47.6368,-122.21799999999999,63
2813,20150122,157500.0,2,1.0,670,4500,1.0,0,0,3,5,670,0,47.5271,-122.32600000000001,110
2814,20141205,450000.0,2,3.0,1790,1709,2.0,0,0,3,7,1400,390,47.5926,-122.296,13
2815,20140918,925000.0,4,1.75,2440,11793,1.0,0,4,3,8,1420,1020,47.6807,-122.26700000000001,64
2816,20150105,600000.0,2,1.0,920,5029,1.0,0,0,4,7,920,0,47.6726,-122.265,77
2817,20140918,709000.0,4,1.0,1680,4087,1.5,0,0,3,7,1680,0,47.6667,-122.337,103
2818,20141110,1385000.0,5,3.75,3290,6480,2.0,0,0,5,10,2190,1100,47.653,-122.415,76
2819,20140911,248000.0,3,2.5,2120,6840,1.0,0,0,3,7,1220,900,47.278,-122.145,30
2820,20150511,245000.0,3,1.0,910,6630,1.0,0,0,4,6,910,0,47.6947,-122.346,103
2821,20140530,332000.0,2,1.0,1000,4776,1.0,0,0,4,6,1000,0,47.5619,-122.315,72
2822,20150313,459950.0,3,2.5,2340,4273,2.0,0,0,3,7,2340,0,47.5362,-121.87799999999999,13
2823,20150410,425000.0,3,2.0,1180,1800,2.0,0,2,3,8,1180,0,47.6168,-122.301,21
2824,20140903,460000.0,3,2.25,2080,50965,1.0,0,0,3,8,1590,490,47.7506,-122.06299999999999,35
2825,20140904,838300.0,6,2.5,3760,12978,1.0,0,0,3,9,2360,1400,47.6976,-122.381,47
2826,20141111,256000.0,3,2.5,1480,7200,2.0,0,0,5,7,1480,0,47.3126,-122.023,19
2827,20150120,864000.0,3,2.75,3060,13554,2.0,0,0,3,10,3060,0,47.5609,-122.10600000000001,31
2828,20150305,900000.0,4,3.5,3070,4440,2.0,0,0,3,9,2030,1040,47.5732,-122.411,8
2829,20150401,145600.0,3,1.0,1170,7560,1.0,0,0,3,6,1170,0,47.4514,-122.178,57
2830,20140821,865000.0,5,3.0,2900,6730,1.0,0,0,5,8,1830,1070,47.6784,-122.285,37
2831,20140609,250250.0,3,2.25,2210,8000,2.0,0,0,4,8,2210,0,47.3085,-122.381,45
2832,20140919,162000.0,4,2.0,1440,7641,1.0,0,0,4,5,1440,0,47.508,-122.18299999999999,71
2833,20140731,450000.0,4,1.75,1980,7350,1.0,0,0,3,7,1430,550,47.7088,-122.20200000000001,41
2834,20150325,675500.0,4,2.75,2060,21344,1.0,0,0,2,8,1460,600,47.5934,-122.154,37
2835,20141103,697000.0,3,2.25,2420,5304,1.5,0,0,5,7,1640,780,47.6765,-122.285,67
2836,20141111,1324050.0,3,3.25,3440,4080,2.0,0,0,3,9,2560,880,47.6644,-122.28,9
2837,20141201,490000.0,3,1.75,1600,16510,1.0,0,0,3,8,1600,0,47.6601,-122.135,30
2838,20141021,590000.0,3,2.25,2210,5742,1.0,0,0,3,8,1460,750,47.6891,-122.318,63
2839,20150512,280000.0,4,1.75,2250,16000,1.0,0,0,3,8,1450,800,47.3303,-122.351,58
2840,20140523,515000.0,2,1.0,1680,6500,1.0,0,0,4,7,1140,540,47.55,-122.38799999999999,73
2841,20140714,576000.0,3,1.0,1140,5395,1.0,0,0,4,7,1010,130,47.6782,-122.306,105
2842,20141120,375000.0,3,1.75,1430,10574,2.0,0,0,3,7,1430,0,47.7668,-122.21799999999999,33
2843,20150320,478000.0,3,1.0,1440,7107,1.0,0,0,4,7,1000,440,47.6968,-122.124,35
2844,20150128,282000.0,3,1.0,1670,5200,1.0,0,0,5,7,1030,640,47.3659,-122.09200000000001,38
2845,20141031,1400000.0,4,4.5,3080,10550,2.0,0,3,3,8,1940,1140,47.5806,-122.244,7
2846,20150210,593500.0,5,3.25,4300,50405,2.0,0,0,3,8,3220,1080,47.4615,-122.0,43
2847,20141020,724950.0,4,3.5,3010,174240,2.0,0,0,3,9,3010,0,47.4775,-121.691,10
2848,20140829,306000.0,3,1.75,1560,7500,1.0,0,0,4,8,1560,0,47.489,-122.18,48
2849,20140609,341000.0,4,1.75,1920,7665,1.0,0,0,4,8,1500,420,47.4476,-122.12799999999999,39
2850,20141103,399950.0,3,2.5,1400,4400,1.0,0,0,3,7,1400,0,47.553000000000004,-122.365,0
2851,20141120,534000.0,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,47.6056,-122.305,22
2852,20140721,635000.0,6,2.5,3880,5700,2.0,0,0,3,7,3880,0,47.6816,-122.038,11
2853,20150324,350000.0,2,1.0,1350,3880,1.0,0,0,3,6,950,400,47.6842,-122.344,88
2854,20150217,856000.0,3,1.5,1480,2700,1.5,0,0,3,7,1480,0,47.623000000000005,-122.304,87
2855,20140923,582000.0,4,3.0,1670,1189,3.0,0,0,3,8,1427,243,47.6182,-122.302,14
2856,20140729,799000.0,4,2.5,3400,6742,2.0,0,0,3,9,3400,0,47.7067,-122.12899999999999,10
2857,20140908,423700.0,3,2.5,2070,3986,2.0,0,0,3,8,2070,0,47.5348,-121.87700000000001,15
2858,20150127,1835000.0,4,3.5,4870,39190,2.0,0,0,3,12,4870,0,47.5447,-122.124,20
2859,20140813,322000.0,3,2.0,1760,43575,1.0,0,0,3,7,1160,600,47.3565,-121.94,26
2860,20141105,929000.0,4,3.25,4030,57499,2.0,0,0,3,9,4030,0,47.6617,-122.02600000000001,12
2861,20141201,443000.0,2,1.0,1130,5413,1.0,0,0,3,7,880,250,47.6971,-122.315,75
2862,20150424,441500.0,3,1.75,1510,7700,1.0,0,0,3,7,1510,0,47.7283,-122.194,47
2863,20140708,875000.0,4,3.5,3110,108464,2.0,0,2,4,8,3110,0,47.592,-122.01799999999999,35
2864,20141118,3600000.0,3,3.25,5020,12431,2.0,1,4,3,10,3420,1600,47.5925,-122.287,12
2865,20150427,450000.0,2,1.0,740,5100,1.0,0,0,4,7,740,0,47.6787,-122.301,68
2866,20140908,425000.0,3,2.25,1630,10500,1.0,0,0,3,7,1100,530,47.7176,-122.236,40
2867,20140601,660000.0,4,1.75,2780,9900,2.0,0,0,4,10,2780,0,47.6348,-122.06,36
2868,20140616,763101.0,3,1.75,1990,5560,1.0,0,0,4,7,1100,890,47.663999999999994,-122.287,75
2869,20150407,499000.0,4,2.75,2250,14149,2.0,0,0,3,9,2250,0,47.7353,-121.962,23
2870,20150303,521000.0,3,1.75,1720,37363,1.0,0,0,4,8,1350,370,47.6608,-122.035,41
2871,20140529,302000.0,2,1.0,900,423838,1.0,0,2,5,6,900,0,47.228,-122.088,89
2872,20150408,293000.0,4,2.25,2360,6260,2.0,0,0,3,7,2360,0,47.3882,-122.053,17
2873,20140712,335000.0,3,2.25,1530,4580,2.0,0,0,3,7,1530,0,47.7342,-121.96799999999999,3
2874,20141215,499000.0,2,1.0,1450,3090,2.0,0,0,3,7,1450,0,47.6853,-122.35600000000001,27
2875,20150505,600000.0,3,1.75,2040,5000,1.5,0,0,3,7,1780,260,47.6756,-122.29899999999999,91
2876,20140916,720000.0,4,1.75,2620,11041,1.5,0,0,4,9,2620,0,47.5975,-122.17399999999999,52
2877,20150225,195000.0,2,2.0,1180,2553,2.0,0,0,3,6,1180,0,47.3501,-122.02,10
2878,20140507,249000.0,3,1.0,1110,8423,1.0,0,0,3,7,1110,0,47.4718,-122.34200000000001,62
2879,20150202,334000.0,3,2.25,1840,9781,2.0,0,0,3,7,1840,0,47.7347,-121.976,26
2880,20141107,599950.0,4,1.75,2720,7810,1.0,0,0,3,8,1510,1210,47.6788,-122.28299999999999,62
2881,20150217,149900.0,2,1.75,1090,1950,1.0,0,0,4,8,1090,0,47.3782,-122.319,33
2882,20141125,700000.0,4,1.75,1730,6500,1.0,0,0,3,7,1250,480,47.6982,-122.28200000000001,69
2883,20140807,525000.0,4,1.5,1170,6240,1.0,0,0,4,6,1170,0,47.5495,-122.23200000000001,54
2884,20140708,1049000.0,4,3.75,4740,126759,2.0,0,0,4,10,4740,0,47.4449,-121.979,23
2885,20140508,402000.0,3,2.5,1960,8000,1.0,0,0,4,7,1290,670,47.7249,-122.178,37
2886,20140620,450000.0,3,2.0,1430,3480,1.0,0,0,3,7,980,450,47.6874,-122.336,67
2887,20141203,520000.0,3,2.25,2510,43995,2.0,0,0,3,8,2510,0,47.4545,-121.988,33
2888,20141204,205000.0,3,1.75,1420,6980,1.0,0,0,5,7,820,600,47.2873,-122.367,34
2889,20140902,635000.0,3,2.25,2680,175982,1.0,0,0,3,9,2680,0,47.4487,-122.03299999999999,10
2890,20150304,210500.0,3,1.0,1220,9600,1.0,0,0,5,7,1220,0,47.2622,-122.28200000000001,57
2891,20140812,406650.0,2,1.0,1070,6100,1.0,0,0,3,6,1070,0,47.5698,-122.37700000000001,74
2892,20150408,350000.0,3,1.75,1580,19998,1.0,0,0,4,7,1580,0,47.3299,-122.046,47
2893,20150423,425000.0,4,1.75,1820,6000,1.0,0,0,3,7,930,890,47.6872,-122.296,73
2894,20140605,798000.0,3,3.5,3590,6402,2.0,0,0,3,10,3590,0,47.6336,-122.06299999999999,15
2895,20141201,180000.0,3,1.0,1960,9583,2.0,0,0,2,5,1960,0,47.505,-122.171,106
2896,20140602,1250000.0,5,3.25,3160,13238,2.0,0,0,5,8,3160,0,47.5373,-122.22399999999999,42
2897,20150303,435000.0,4,2.0,2030,4033,2.0,0,0,4,7,1630,400,47.7056,-122.34200000000001,90
2898,20141126,355000.0,3,1.5,1240,15867,1.0,0,0,3,7,1240,0,47.7167,-122.20200000000001,52
2899,20150202,3000000.0,5,3.25,5370,14091,2.0,0,0,3,10,3850,1520,47.6499,-122.21600000000001,7
2900,20140724,685000.0,5,2.5,2670,14455,2.0,0,0,5,9,2670,0,47.7565,-122.28399999999999,56
2901,20140725,311000.0,3,1.0,1640,12060,1.0,0,0,4,7,1640,0,47.4941,-122.15100000000001,54
2902,20140911,305000.0,4,2.25,2130,9600,1.0,0,0,4,7,2130,0,47.4119,-122.211,48
2903,20140725,675000.0,3,2.5,2550,4954,1.5,0,0,4,7,1850,700,47.5758,-122.287,90
2904,20140829,769000.0,4,2.75,3630,15405,1.0,0,2,4,8,1850,1780,47.566,-122.225,46
2905,20140805,430000.0,3,1.5,1690,9708,1.5,0,0,5,7,1690,0,47.5732,-122.13600000000001,60
2906,20140923,516250.0,6,2.0,2390,8660,1.5,0,0,4,7,2390,0,47.7589,-122.21600000000001,89
2907,20141212,760000.0,3,3.5,2350,10739,1.0,0,2,5,7,1340,1010,47.7288,-122.28399999999999,74
2908,20141007,579950.0,3,3.5,1420,1217,2.0,0,0,3,8,1180,240,47.6827,-122.324,11
2909,20150211,476000.0,3,2.25,1570,7187,1.0,0,0,4,8,1170,400,47.7604,-122.35600000000001,35
2910,20140612,510000.0,3,1.75,1600,19200,1.0,0,0,4,7,1600,0,47.7202,-122.249,47
2911,20140508,205000.0,2,1.0,720,5040,1.0,0,0,3,6,720,0,47.5267,-122.36,59
2912,20141007,240000.0,3,1.0,1470,7350,1.0,0,0,3,7,1470,0,47.3616,-122.286,45
2913,20140902,738000.0,5,3.5,2790,16952,2.0,0,2,3,10,1970,820,47.4384,-122.34700000000001,23
2914,20140728,420000.0,3,1.75,1720,8102,1.0,0,0,5,6,860,860,47.7336,-122.29,74
2915,20141114,455000.0,3,1.75,1300,9600,1.0,0,0,4,7,1300,0,47.6388,-122.103,45
2916,20140915,765000.0,4,1.0,2520,5500,1.5,0,0,5,8,1820,700,47.5785,-122.292,102
2917,20141205,372000.0,4,1.5,1780,7914,1.5,0,0,4,7,1780,0,47.5142,-122.163,52
2918,20141204,160000.0,3,1.0,1200,8360,1.0,0,0,2,6,1200,0,47.5414,-122.281,66
2919,20140815,772000.0,4,2.5,2990,9643,2.0,0,0,3,9,2990,0,47.6292,-122.024,11
2920,20141111,1125000.0,5,1.75,1910,5640,2.0,0,0,4,9,1910,0,47.6249,-122.311,108
2921,20140524,479000.0,3,1.0,1370,3000,1.5,0,0,3,7,1370,0,47.6619,-122.351,90
2922,20150505,570000.0,3,2.5,1910,4941,2.0,0,0,3,8,1910,0,47.5989,-122.016,16
2923,20140710,350000.0,4,1.0,1170,8147,1.5,0,0,3,6,1170,0,47.7281,-122.289,55
2924,20141101,353000.0,3,2.5,1250,864,3.0,0,0,3,8,1250,0,47.6978,-122.318,10
2925,20140801,699000.0,5,2.5,3340,24755,2.0,0,0,3,10,3340,0,47.4565,-122.066,12
2926,20140730,265000.0,3,2.0,1380,8536,2.0,0,0,4,7,1380,0,47.4374,-122.335,59
2927,20150430,167000.0,1,1.0,780,10235,1.5,0,0,3,6,780,0,47.713,-121.315,26
2928,20141020,500000.0,4,2.25,2080,8000,1.0,0,0,3,8,1390,690,47.6264,-122.113,50
2929,20140709,700000.0,3,1.0,1410,7200,2.0,0,0,4,6,1410,0,47.5924,-122.302,113
2930,20141104,295000.0,1,1.0,520,5600,1.0,0,0,3,6,520,0,47.5579,-122.395,96
2931,20150311,1010000.0,4,3.5,3500,4080,2.0,0,2,3,9,2590,910,47.6834,-122.292,11
2932,20150508,209000.0,2,1.0,840,5265,1.0,0,0,5,6,840,0,47.3644,-122.08200000000001,46
2933,20150128,276000.0,3,1.75,2240,9200,1.0,0,0,4,7,1440,800,47.2635,-122.28399999999999,47
2934,20150122,380000.0,4,2.5,2100,5857,2.0,0,0,3,8,2100,0,47.4956,-122.163,13
2935,20140606,315000.0,3,1.5,1750,12500,1.0,0,0,3,7,1150,600,47.5666,-121.902,60
2936,20150310,685530.0,4,2.5,3130,60467,2.0,0,0,3,9,3130,0,47.6618,-121.962,19
2937,20140626,254600.0,3,2.0,1470,20000,1.0,0,0,4,7,1470,0,47.2973,-122.08,46
2938,20140603,230000.0,3,2.0,1440,5600,1.0,0,0,4,6,720,720,47.4947,-122.185,7
2939,20140717,335000.0,3,3.0,1430,1249,3.0,0,0,3,8,1430,0,47.6971,-122.34,11
2940,20140603,550000.0,4,2.5,2170,9600,1.0,0,0,3,7,1460,710,47.6789,-122.116,34
2941,20141226,123300.0,3,1.0,1150,8050,1.5,0,0,4,7,1150,0,47.373999999999995,-122.296,58
2942,20140902,275436.0,4,2.75,2170,9658,1.5,0,0,3,7,2170,0,47.3741,-122.189,48
2943,20140525,325000.0,4,3.5,2630,3435,1.5,0,3,3,7,1640,990,47.4355,-122.272,30
2944,20140725,635000.0,4,2.5,2490,40608,2.0,0,0,3,9,2490,0,47.6507,-122.00399999999999,17
2945,20150423,513000.0,3,1.75,1710,5000,1.0,0,0,4,7,1110,600,47.6689,-122.37,71
2946,20140708,580000.0,4,2.5,2130,35752,1.0,0,0,3,8,1490,640,47.5748,-122.031,34
2947,20150429,225000.0,3,1.0,940,9272,1.0,0,0,3,7,940,0,47.4353,-122.335,61
2948,20140922,265000.0,3,1.0,1400,9460,1.0,0,0,3,7,1060,340,47.5119,-122.321,53
2949,20141014,313000.0,4,1.75,1630,3000,1.0,0,0,3,7,930,700,47.5961,-122.305,36
2950,20150414,296000.0,2,1.0,1370,8400,1.0,0,0,3,7,1370,0,47.7344,-122.336,67
2951,20141020,655500.0,4,2.75,2380,15800,1.0,0,0,3,8,1680,700,47.5929,-122.133,13
2952,20141210,250750.0,5,1.75,2140,12058,1.0,0,0,4,8,2140,0,47.3167,-122.214,63
2953,20140904,438000.0,4,2.5,1970,8545,2.0,0,0,3,8,1970,0,47.4893,-122.13799999999999,10
2954,20140801,590000.0,3,2.75,2550,54014,2.0,0,0,4,8,1980,570,47.7596,-122.117,47
2955,20141006,329500.0,3,1.0,1080,5250,1.0,0,0,4,7,1080,0,47.7309,-122.336,67
2956,20150316,1195000.0,3,2.25,3070,9645,2.0,0,0,3,10,2110,960,47.5522,-122.14399999999999,28
2957,20150320,415000.0,2,1.0,1470,6000,1.0,0,0,3,6,900,570,47.6527,-122.38600000000001,71
2958,20140922,900000.0,4,2.5,3620,42580,2.0,0,0,3,10,3620,0,47.7204,-122.115,30
2959,20150504,378000.0,3,1.5,1050,57499,1.0,0,0,3,7,1050,0,47.5602,-121.86,40
2960,20140812,474000.0,2,1.0,1050,403365,1.0,0,3,5,6,1050,0,47.2221,-122.059,109
2961,20140619,464000.0,3,1.0,1320,3625,2.0,0,0,3,7,1320,0,47.6049,-122.288,114
2962,20141208,310000.0,3,1.0,1210,7649,1.0,0,0,4,7,1210,0,47.7693,-122.32,58
2963,20140918,580000.0,3,1.5,1860,7190,2.0,0,1,5,7,1860,0,47.7716,-122.39200000000001,62
2964,20141119,999000.0,3,2.75,2830,505166,1.0,1,3,4,8,1830,1000,47.3782,-122.514,52
2965,20150317,510000.0,2,1.0,810,6480,1.0,0,0,5,6,810,0,47.6493,-122.398,73
2966,20140506,650000.0,3,1.5,1630,7475,1.0,0,1,3,7,1160,470,47.6725,-122.272,74
2967,20140912,196000.0,3,1.0,880,19600,1.0,0,0,4,7,880,0,47.2707,-122.34,36
2968,20140822,220000.0,4,1.75,1660,11664,1.0,0,0,3,6,1010,650,47.4943,-122.331,62
2969,20141008,855000.0,3,2.25,3440,10628,2.0,0,2,3,10,3440,0,47.5647,-122.10799999999999,29
2970,20140829,483000.0,3,1.75,2110,10454,1.0,0,0,4,8,1440,670,47.7344,-122.24600000000001,36
2971,20150407,400000.0,3,1.0,1060,12000,1.0,0,0,3,7,1060,0,47.7703,-122.35,63
2972,20140702,435000.0,3,2.5,1900,7984,2.0,0,0,3,8,1900,0,47.7433,-122.194,21
2973,20140930,219500.0,1,1.0,820,1060,1.0,0,0,3,8,760,60,47.5473,-122.37100000000001,7
2974,20140829,2950000.0,4,3.5,4860,23885,2.0,0,0,3,12,4860,0,47.6172,-122.23,18
2975,20140916,427000.0,3,2.5,2050,3218,3.0,0,0,3,7,2050,0,47.7612,-122.344,6
2976,20141201,430000.0,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,47.6652,-122.338,114
2977,20150512,685000.0,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,47.6652,-122.338,115
2978,20140903,495000.0,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,47.6497,-122.39299999999999,77
2979,20140625,299950.0,3,2.5,1870,7942,2.0,0,0,3,7,1870,0,47.342,-122.279,24
2980,20141121,390000.0,4,1.75,2690,46609,1.5,0,0,3,7,2690,0,47.4951,-122.352,74
2981,20140812,385000.0,3,1.75,2160,5863,1.5,0,0,4,7,1260,900,47.5729,-122.315,86
2982,20140625,740000.0,4,2.5,3000,10392,2.0,0,0,3,9,3000,0,47.535,-122.04899999999999,19
2983,20140723,991700.0,4,3.0,2290,2350,2.0,0,1,3,9,1610,680,47.574,-122.415,3
2984,20140813,765000.0,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,47.6033,-122.287,23
2985,20140904,802000.0,4,2.25,2130,8734,2.0,0,2,4,8,2130,0,47.5672,-122.161,53
2986,20141121,950000.0,4,2.75,2500,20000,1.0,0,0,4,8,1700,800,47.5901,-122.198,45
2987,20141104,392000.0,4,2.5,2300,41167,2.0,0,0,3,7,2300,0,47.3412,-122.10799999999999,26
2988,20141203,590000.0,3,2.5,3360,218235,1.0,0,0,3,8,3360,0,47.6601,-121.946,25
2989,20150410,425000.0,4,2.5,1920,9000,2.0,0,0,2,7,1920,0,47.5153,-122.37,26
2990,20140722,765000.0,5,1.75,2440,15143,1.5,0,4,4,8,1740,700,47.4948,-122.37,70
2991,20140807,313500.0,3,2.25,1440,3488,2.0,0,0,4,7,1440,0,47.7257,-122.162,31
2992,20140820,320000.0,3,1.0,1780,6840,2.0,0,0,4,6,1780,0,47.727,-122.3,67
2993,20150210,604000.0,4,1.75,1490,4485,1.0,0,0,3,8,1350,140,47.6388,-122.399,55
2994,20150212,570000.0,3,2.0,1400,1657,2.0,0,0,3,8,1060,340,47.6196,-122.29799999999999,11
2995,20140520,639000.0,4,2.5,2150,12028,2.0,0,0,4,8,2150,0,47.7224,-122.101,32
2996,20140822,335000.0,4,2.0,1910,10200,1.0,0,0,4,7,1910,0,47.4804,-122.133,51
2997,20141014,896000.0,4,1.75,2660,3520,2.0,0,0,4,8,2080,580,47.6743,-122.30799999999999,97
2998,20140627,259500.0,3,1.75,1650,12349,1.0,0,0,3,7,1650,0,47.442,-122.28200000000001,57
2999,20140807,637000.0,3,2.0,1980,6000,1.0,0,0,4,7,1380,600,47.6921,-122.28299999999999,56
3000,20150506,307450.0,4,2.75,2690,8874,1.0,0,0,3,8,1370,1320,47.3078,-122.383,35
3001,20140825,535000.0,3,1.75,1380,3561,1.0,0,0,4,7,860,520,47.6822,-122.399,89
3002,20140630,669500.0,4,2.25,2500,4046,1.5,0,0,4,7,1520,980,47.6882,-122.382,74
3003,20141028,259000.0,3,1.75,1590,7148,1.0,0,0,3,7,1590,0,47.4713,-122.344,62
3004,20141231,441000.0,4,1.5,1100,3300,1.0,0,0,1,7,1100,0,47.6033,-122.295,95
3005,20150512,228800.0,4,2.5,1470,1612,2.0,0,0,3,7,980,490,47.5275,-122.271,12
3006,20140513,530000.0,2,2.0,1680,4950,1.0,0,0,3,8,1680,0,47.7194,-122.022,8
3007,20140728,524000.0,2,2.0,1450,2272,1.0,0,0,4,6,750,700,47.633,-122.28200000000001,90
3008,20141211,430000.0,4,2.25,2020,4840,1.5,0,0,5,8,1200,820,47.5576,-122.376,89
3009,20141001,1325000.0,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,47.6331,-122.31,108
3010,20141103,210000.0,3,1.0,1230,12201,1.0,0,0,3,7,1230,0,47.3285,-122.134,45
3011,20140623,449000.0,4,2.5,1850,5040,1.0,0,0,3,7,1230,620,47.5386,-122.37299999999999,1
3012,20140619,945000.0,2,2.5,2540,7089,2.0,0,0,3,9,2540,0,47.5747,-122.414,10
3013,20150318,200450.0,3,1.0,970,9130,1.0,0,0,3,6,970,0,47.4369,-122.272,58
3014,20150417,219950.0,3,1.5,1070,6601,1.0,0,0,3,6,1070,0,47.3115,-122.209,30
3015,20140619,659500.0,4,3.0,2620,18362,1.0,0,0,4,8,1870,750,47.5646,-122.184,58
3016,20141126,746000.0,4,2.75,2110,8190,1.5,0,0,5,8,2110,0,47.6269,-122.1,48
3017,20150331,540000.0,3,1.75,2110,7129,1.0,0,0,3,8,1280,830,47.7219,-122.102,33
3018,20140910,485000.0,5,2.0,1910,5508,1.0,0,0,3,7,1020,890,47.7074,-122.34899999999999,46
3019,20150127,202000.0,2,1.0,670,7844,1.0,0,0,3,6,670,0,47.5165,-122.37200000000001,73
3020,20140929,2525000.0,4,5.5,6930,45100,1.0,0,0,4,11,4310,2620,47.5547,-122.14399999999999,23
3021,20150401,502000.0,3,2.75,2010,11200,1.0,0,0,3,8,1360,650,47.7728,-122.25299999999999,36
3022,20150224,279000.0,2,2.75,1770,10534,1.0,0,0,3,8,1210,560,47.2773,-122.27600000000001,12
3023,20141117,409500.0,3,1.0,1340,4120,1.0,0,0,4,7,1040,300,47.6916,-122.352,93
3024,20140702,453000.0,3,2.0,1660,15050,1.0,0,0,3,7,1260,400,47.7203,-122.194,31
3025,20150227,367000.0,4,1.0,1820,5500,1.5,0,0,3,6,1820,0,47.5185,-122.363,68
3026,20140523,550000.0,3,2.5,2510,5400,2.0,0,0,3,9,2510,0,47.5204,-122.206,22
3027,20150127,273500.0,3,1.5,1560,8314,1.0,0,0,3,7,1560,0,47.4117,-122.209,53
3028,20141007,505000.0,4,3.0,2280,7400,1.0,0,0,3,7,1340,940,47.711000000000006,-122.306,36
3029,20140619,770000.0,3,2.5,2650,40705,2.0,0,0,3,9,2650,0,47.668,-122.06299999999999,20
3030,20140509,565000.0,4,2.25,2470,7447,2.0,0,0,3,8,2470,0,47.7514,-122.286,30
3031,20140820,316000.0,3,0.75,1270,10092,1.0,0,0,5,7,1270,0,47.7567,-122.073,43
3032,20140925,160000.0,4,1.0,1520,7298,1.5,0,0,3,7,1520,0,47.3706,-122.31,54
3033,20141027,170000.0,3,1.0,1310,9529,1.0,0,0,3,7,1310,0,47.4105,-122.295,58
3034,20150319,235000.0,3,1.0,1310,9529,1.0,0,0,3,7,1310,0,47.4105,-122.295,59
3035,20141219,1799000.0,4,3.5,3930,39098,2.0,0,0,3,12,3930,0,47.6399,-122.15799999999999,15
3036,20140918,310000.0,3,1.0,990,7050,1.0,0,0,3,7,990,0,47.7274,-122.20200000000001,47
3037,20140519,285000.0,4,1.75,2080,13629,1.0,0,0,4,7,1040,1040,47.4866,-122.23200000000001,59
3038,20140604,280000.0,2,1.0,960,4920,1.0,0,0,3,6,960,0,47.6946,-122.36200000000001,72
3039,20150218,2298000.0,4,4.25,4070,13860,2.0,0,3,3,10,4070,0,47.59,-122.229,11
3040,20140814,763776.0,4,2.5,2750,16139,2.0,0,0,3,9,2750,0,47.5843,-122.06,25
3041,20150217,530000.0,5,2.75,3230,13572,1.0,0,2,3,8,1880,1350,47.4393,-122.34700000000001,50
3042,20150211,362000.0,1,1.0,890,211576,1.5,0,0,3,7,890,0,47.7216,-121.883,19
